Date,PlotID,Species,PlantID,Greenness,Ambient_precipitation,Temperature,Volumetric_water_content,Biomass
9/5/2017,322, Achnatherum hymenoides,286,60,0,28.46731,0.05475769,-1
9/19/2017,322, Achnatherum hymenoides,286,95,14.4,29.45397,0.04881234,-1
10/3/2017,322, Achnatherum hymenoides,286,90,39.8,27.59584,0.04496261,-1
10/23/2017,322, Achnatherum hymenoides,286,70,4.9,18.82894,0.04253095,-1
10/31/2017,322, Achnatherum hymenoides,286,60,9,15.22777,0.04143795,-1
11/15/2017,322, Achnatherum hymenoides,286,10,0.8,16.24798,0.0414446,-1
11/29/2017,322, Achnatherum hymenoides,286,0,24.9,18.04375,0.04207511,-1
12/13/2017,322, Achnatherum hymenoides,286,0,2,13.94037,0.0397689,-1
12/27/2017,322, Achnatherum hymenoides,286,0,1.4,11.33117,0.03795931,-1
1/11/2018,322, Achnatherum hymenoides,286,0,1.4,11.33117,0.03795931,-1
1/25/2018,322, Achnatherum hymenoides,286,0,0,7.543788,0.03519642,-1
2/8/2018,322, Achnatherum hymenoides,286,0,0,4.729517,0.03342039,-1
2/21/2018,322, Achnatherum hymenoides,286,0,2.4,4.693446,0.0331452,-1
3/8/2018,322, Achnatherum hymenoides,286,0,0,5.857228,0.03407656,-1
4/5/2018,322, Achnatherum hymenoides,286,0,4.1,7.193978,0.03467538,-1
4/19/2018,322, Achnatherum hymenoides,286,0,1.4,9.308366,0.03535996,-1
5/3/2018,322, Achnatherum hymenoides,286,0,1.5,14.70358,0.03803556,-1
5/16/2018,322, Achnatherum hymenoides,286,0,15.1,14.10201,0.03784873,-1
5/30/2018,322, Achnatherum hymenoides,286,0,2.6,17.96717,0.03964924,-1
6/12/2018,322, Achnatherum hymenoides,286,0,6,19.81765,0.03982044,-1
3/10/2016,322, Pleuraphis jamesii,454,0,5.4,16.80368,0.06371623,-1
3/23/2016,322, Pleuraphis jamesii,454,5,,,,-1
4/5/2016,322, Pleuraphis jamesii,454,15,0.2,27.70952,0.04743115,-1
4/18/2016,322, Pleuraphis jamesii,454,30,4.2,30.9817,0.04678322,-1
5/2/2016,322, Pleuraphis jamesii,454,40,3.4,30.10981,0.0460217,-1
5/16/2016,322, Pleuraphis jamesii,454,35,17.5,31.95431,0.04552898,-1
5/31/2016,322, Pleuraphis jamesii,454,10,15.6,27.30026,0.04246166,-1
6/13/2016,322, Pleuraphis jamesii,454,10,0.1,26.97638,0.0452218,-1
6/27/2016,322, Pleuraphis jamesii,454,5,1.3,25.16439,0.04487352,-1
7/11/2016,322, Pleuraphis jamesii,454,35,0.7,23.68741,0.04426672,-1
7/25/2016,322, Pleuraphis jamesii,454,1,12.9,21.53001,0.041875,-1
8/8/2016,322, Pleuraphis jamesii,454,30,3,18.62909,0.03987013,-1
8/22/2016,322, Pleuraphis jamesii,454,10,30.5,16.97887,0.03862642,-1
9/6/2016,322, Pleuraphis jamesii,454,30,19.8,16.25604,0.03843041,-1
9/19/2016,322, Pleuraphis jamesii,454,20,13.5,12.05928,0.03686968,-1
10/3/2016,322, Pleuraphis jamesii,454,20,0.9,8.177662,0.03434828,-1
10/24/2016,322, Pleuraphis jamesii,454,0,3.4,9.302517,0.03421541,-1
11/18/2016,322, Pleuraphis jamesii,454,0,0,4.611,0.03196506,-1
11/30/2016,322, Pleuraphis jamesii,454,0,9.5,4.205929,0.03112594,-1
3/21/2017,322, Pleuraphis jamesii,454,0,16,9.450669,0.03440921,-1
4/4/2017,322, Pleuraphis jamesii,454,0,6.8,16.61771,0.03769868,-1
4/18/2017,322, Pleuraphis jamesii,454,0,10.5,15.49662,0.03745208,-1
5/3/2017,322, Pleuraphis jamesii,454,0,0,17.13204,0.03786447,-1
5/16/2017,322, Pleuraphis jamesii,454,0,9.1,21.0461,0.03957305,-1
5/30/2017,322, Pleuraphis jamesii,454,5,7.7,21.47917,0.0391889,-1
6/13/2017,322, Pleuraphis jamesii,454,0,0,18.89716,0.03743576,-1
6/27/2017,322, Pleuraphis jamesii,454,0,7.5,25.65615,0.04204982,-1
7/11/2017,322, Pleuraphis jamesii,454,0,0,27.59802,0.0429596,-1
7/27/2017,322, Pleuraphis jamesii,454,25,2.7,31.21898,0.04357352,-1
8/8/2017,322, Pleuraphis jamesii,454,60,13.7,32.9031,0.04298869,-1
8/23/2017,322, Pleuraphis jamesii,454,70,0,30.39193,0.04574952,-1
9/5/2017,322, Pleuraphis jamesii,454,30,0,29.10776,0.07117025,-1
9/19/2017,322, Pleuraphis jamesii,454,85,0,28.46731,0.05475769,-1
10/3/2017,322, Pleuraphis jamesii,454,75,14.4,29.45397,0.04881234,-1
10/23/2017,322, Pleuraphis jamesii,454,65,39.8,27.59584,0.04496261,-1
10/31/2017,322, Pleuraphis jamesii,454,15,4.9,18.82894,0.04253095,-1
11/15/2017,322, Pleuraphis jamesii,454,15,9,15.22777,0.04143795,-1
11/29/2017,322, Pleuraphis jamesii,454,0,0.8,16.24798,0.0414446,-1
12/13/2017,322, Pleuraphis jamesii,454,0,24.9,18.04375,0.04207511,-1
12/27/2017,322, Pleuraphis jamesii,454,0,2,13.94037,0.0397689,-1
1/11/2018,322, Pleuraphis jamesii,454,0,1.4,11.33117,0.03795931,-1
1/25/2018,322, Pleuraphis jamesii,454,0,0,7.543788,0.03519642,-1
2/8/2018,322, Pleuraphis jamesii,454,0,0,4.729517,0.03342039,-1
2/21/2018,322, Pleuraphis jamesii,454,0,2.4,4.693446,0.0331452,-1
3/8/2018,322, Pleuraphis jamesii,454,0,0,5.857228,0.03407656,-1
4/5/2018,322, Pleuraphis jamesii,454,0,4.1,7.193978,0.03467538,-1
4/19/2018,322, Pleuraphis jamesii,454,0,1.4,9.308366,0.03535996,-1
5/3/2018,322, Pleuraphis jamesii,454,0,1.5,14.70358,0.03803556,-1
5/16/2018,322, Pleuraphis jamesii,454,0,15.1,14.10201,0.03784873,-1
5/30/2018,322, Pleuraphis jamesii,454,0,2.6,17.96717,0.03964924,-1
6/12/2018,322, Pleuraphis jamesii,454,0,6,19.81765,0.03982044,-1
3/10/2016,322, Pleuraphis jamesii,461,0,5.4,16.80368,0.06371623,-1
3/23/2016,322, Pleuraphis jamesii,461,40,0.2,27.70952,0.04743115,-1
4/5/2016,322, Pleuraphis jamesii,461,40,4.2,30.9817,0.04678322,-1
4/18/2016,322, Pleuraphis jamesii,461,35,3.4,30.10981,0.0460217,-1
5/2/2016,322, Pleuraphis jamesii,461,40,17.5,31.95431,0.04552898,-1
5/16/2016,322, Pleuraphis jamesii,461,55,15.6,27.30026,0.04246166,-1
5/31/2016,322, Pleuraphis jamesii,461,40,0.1,26.97638,0.0452218,-1
6/13/2016,322, Pleuraphis jamesii,461,20,1.3,25.16439,0.04487352,-1
6/27/2016,322, Pleuraphis jamesii,461,10,0.7,23.68741,0.04426672,-1
7/11/2016,322, Pleuraphis jamesii,461,10,12.9,21.53001,0.041875,-1
7/25/2016,322, Pleuraphis jamesii,461,0,3,18.62909,0.03987013,-1
8/8/2016,322, Pleuraphis jamesii,461,10,30.5,16.97887,0.03862642,-1
8/22/2016,322, Pleuraphis jamesii,461,50,19.8,16.25604,0.03843041,-1
9/6/2016,322, Pleuraphis jamesii,461,40,13.5,12.05928,0.03686968,-1
9/19/2016,322, Pleuraphis jamesii,461,60,0.9,8.177662,0.03434828,-1
10/3/2016,322, Pleuraphis jamesii,461,20,3.4,9.302517,0.03421541,-1
10/24/2016,322, Pleuraphis jamesii,461,0,0,4.611,0.03196506,-1
11/18/2016,322, Pleuraphis jamesii,461,0,9.5,4.205929,0.03112594,-1
11/30/2016,322, Pleuraphis jamesii,461,0,1.6,5.841202,0.03225406,-1
3/21/2017,322, Pleuraphis jamesii,461,0,16,9.450669,0.03440921,-1
4/4/2017,322, Pleuraphis jamesii,461,0,6.8,16.61771,0.03769868,-1
4/18/2017,322, Pleuraphis jamesii,461,0,10.5,15.49662,0.03745208,-1
5/3/2017,322, Pleuraphis jamesii,461,0,0,17.13204,0.03786447,-1
5/16/2017,322, Pleuraphis jamesii,461,0,9.1,21.0461,0.03957305,-1
5/30/2017,322, Pleuraphis jamesii,461,5,7.7,21.47917,0.0391889,-1
6/13/2017,322, Pleuraphis jamesii,461,0,0,18.89716,0.03743576,-1
6/27/2017,322, Pleuraphis jamesii,461,0,7.5,25.65615,0.04204982,-1
7/11/2017,322, Pleuraphis jamesii,461,0,0,27.59802,0.0429596,-1
7/27/2017,322, Pleuraphis jamesii,461,65,2.7,31.21898,0.04357352,-1
8/8/2017,322, Pleuraphis jamesii,461,85,13.7,32.9031,0.04298869,-1
8/23/2017,322, Pleuraphis jamesii,461,85,0,30.39193,0.04574952,-1
9/5/2017,322, Pleuraphis jamesii,461,70,0,29.10776,0.07117025,-1
9/19/2017,322, Pleuraphis jamesii,461,20,0,28.46731,0.05475769,-1
10/3/2017,322, Pleuraphis jamesii,461,65,14.4,29.45397,0.04881234,-1
10/23/2017,322, Pleuraphis jamesii,461,40,39.8,27.59584,0.04496261,-1
10/31/2017,322, Pleuraphis jamesii,461,5,4.9,18.82894,0.04253095,-1
11/15/2017,322, Pleuraphis jamesii,461,5,9,15.22777,0.04143795,-1
11/29/2017,322, Pleuraphis jamesii,461,0,0.8,16.24798,0.0414446,-1
12/13/2017,322, Pleuraphis jamesii,461,0,24.9,18.04375,0.04207511,-1
12/27/2017,322, Pleuraphis jamesii,461,0,2,13.94037,0.0397689,-1
1/11/2018,322, Pleuraphis jamesii,461,0,1.4,11.33117,0.03795931,-1
1/25/2018,322, Pleuraphis jamesii,461,0,0,7.543788,0.03519642,-1
2/8/2018,322, Pleuraphis jamesii,461,0,0,4.729517,0.03342039,-1
2/21/2018,322, Pleuraphis jamesii,461,0,2.4,4.693446,0.0331452,-1
3/8/2018,322, Pleuraphis jamesii,461,0,0,5.857228,0.03407656,-1
4/5/2018,322, Pleuraphis jamesii,461,0,4.1,7.193978,0.03467538,-1
4/19/2018,322, Pleuraphis jamesii,461,0,1.4,9.308366,0.03535996,-1
5/3/2018,322, Pleuraphis jamesii,461,0,1.5,14.70358,0.03803556,-1
5/16/2018,322, Pleuraphis jamesii,461,0,15.1,14.10201,0.03784873,-1
5/30/2018,322, Pleuraphis jamesii,461,0,2.6,17.96717,0.03964924,-1
6/12/2018,322, Pleuraphis jamesii,461,0,6,19.81765,0.03982044,-1
3/10/2016,322, Pleuraphis jamesii,483,0,5.4,16.80368,0.06371623,-1
3/23/2016,322, Pleuraphis jamesii,483,15,0.2,27.70952,0.04743115,-1
4/5/2016,322, Pleuraphis jamesii,483,10,4.2,30.9817,0.04678322,-1
4/18/2016,322, Pleuraphis jamesii,483,10,3.4,30.10981,0.0460217,-1
5/2/2016,322, Pleuraphis jamesii,483,0,17.5,31.95431,0.04552898,-1
5/16/2016,322, Pleuraphis jamesii,483,0,15.6,27.30026,0.04246166,-1
5/31/2016,322, Pleuraphis jamesii,483,0,0.1,26.97638,0.0452218,-1
6/13/2016,322, Pleuraphis jamesii,483,0,1.3,25.16439,0.04487352,-1
6/27/2016,322, Pleuraphis jamesii,483,0,0.7,23.68741,0.04426672,-1
7/11/2016,322, Pleuraphis jamesii,483,0,12.9,21.53001,0.041875,-1
7/25/2016,322, Pleuraphis jamesii,483,0,3,18.62909,0.03987013,-1
8/8/2016,322, Pleuraphis jamesii,483,0,30.5,16.97887,0.03862642,-1
8/22/2016,322, Pleuraphis jamesii,483,0,19.8,16.25604,0.03843041,-1
9/6/2016,322, Pleuraphis jamesii,483,0,13.5,12.05928,0.03686968,-1
9/19/2016,322, Pleuraphis jamesii,483,0,0.9,8.177662,0.03434828,-1
10/3/2016,322, Pleuraphis jamesii,483,0,3.4,9.302517,0.03421541,-1
10/24/2016,322, Pleuraphis jamesii,483,0,0,4.611,0.03196506,-1
11/18/2016,322, Pleuraphis jamesii,483,0,9.5,4.205929,0.03112594,-1
11/30/2016,322, Pleuraphis jamesii,483,0,1.6,5.841202,0.03225406,-1
3/21/2017,322, Pleuraphis jamesii,483,0,16,9.450669,0.03440921,-1
4/4/2017,322, Pleuraphis jamesii,483,0,6.8,16.61771,0.03769868,-1
4/18/2017,322, Pleuraphis jamesii,483,0,10.5,15.49662,0.03745208,-1
5/3/2017,322, Pleuraphis jamesii,483,0,0,17.13204,0.03786447,-1
5/16/2017,322, Pleuraphis jamesii,483,0,9.1,21.0461,0.03957305,-1
5/30/2017,322, Pleuraphis jamesii,483,0,7.7,21.47917,0.0391889,-1
6/13/2017,322, Pleuraphis jamesii,483,0,0,18.89716,0.03743576,-1
6/27/2017,322, Pleuraphis jamesii,483,0,7.5,25.65615,0.04204982,-1
7/11/2017,322, Pleuraphis jamesii,483,0,0,27.59802,0.0429596,-1
7/27/2017,322, Pleuraphis jamesii,483,0,2.7,31.21898,0.04357352,-1
8/8/2017,322, Pleuraphis jamesii,483,0,13.7,32.9031,0.04298869,-1
8/23/2017,322, Pleuraphis jamesii,483,0,0,30.39193,0.04574952,-1
9/5/2017,322, Pleuraphis jamesii,483,0,0,29.10776,0.07117025,-1
9/19/2017,322, Pleuraphis jamesii,483,0,0,28.46731,0.05475769,-1
10/3/2017,322, Pleuraphis jamesii,483,0,14.4,29.45397,0.04881234,-1
10/23/2017,322, Pleuraphis jamesii,483,0,39.8,27.59584,0.04496261,-1
10/31/2017,322, Pleuraphis jamesii,483,0,4.9,18.82894,0.04253095,-1
11/15/2017,322, Pleuraphis jamesii,483,0,9,15.22777,0.04143795,-1
11/29/2017,322, Pleuraphis jamesii,483,0,0.8,16.24798,0.0414446,-1
12/13/2017,322, Pleuraphis jamesii,483,0,24.9,18.04375,0.04207511,-1
12/27/2017,322, Pleuraphis jamesii,483,0,2,13.94037,0.0397689,-1
1/11/2018,322, Pleuraphis jamesii,483,0,1.4,11.33117,0.03795931,-1
1/25/2018,322, Pleuraphis jamesii,483,0,0,7.543788,0.03519642,-1
2/8/2018,322, Pleuraphis jamesii,483,0,0,4.729517,0.03342039,-1
2/21/2018,322, Pleuraphis jamesii,483,0,2.4,4.693446,0.0331452,-1
3/8/2018,322, Pleuraphis jamesii,483,0,0,5.857228,0.03407656,-1
4/5/2018,322, Pleuraphis jamesii,483,0,4.1,7.193978,0.03467538,-1
4/19/2018,322, Pleuraphis jamesii,483,0,1.4,9.308366,0.03535996,-1
5/3/2018,322, Pleuraphis jamesii,483,0,1.5,14.70358,0.03803556,-1
5/16/2018,322, Pleuraphis jamesii,483,0,15.1,14.10201,0.03784873,-1
5/30/2018,322, Pleuraphis jamesii,483,0,2.6,17.96717,0.03964924,-1
6/12/2018,322, Pleuraphis jamesii,483,0,6,19.81765,0.03982044,-1
3/10/2016,322, Pleuraphis jamesii,484,0,5.4,16.80368,0.06371623,-1
3/23/2016,322, Pleuraphis jamesii,484,10,0.2,27.70952,0.04743115,-1
4/5/2016,322, Pleuraphis jamesii,484,10,4.2,30.9817,0.04678322,-1
4/18/2016,322, Pleuraphis jamesii,484,10,3.4,30.10981,0.0460217,-1
5/2/2016,322, Pleuraphis jamesii,484,15,17.5,31.95431,0.04552898,-1
5/16/2016,322, Pleuraphis jamesii,484,15,15.6,27.30026,0.04246166,-1
5/31/2016,322, Pleuraphis jamesii,484,20,0.1,26.97638,0.0452218,-1
6/13/2016,322, Pleuraphis jamesii,484,10,1.3,25.16439,0.04487352,-1
6/27/2016,322, Pleuraphis jamesii,484,5,0.7,23.68741,0.04426672,-1
7/11/2016,322, Pleuraphis jamesii,484,10,12.9,21.53001,0.041875,-1
7/25/2016,322, Pleuraphis jamesii,484,0,3,18.62909,0.03987013,-1
8/8/2016,322, Pleuraphis jamesii,484,10,30.5,16.97887,0.03862642,-1
8/22/2016,322, Pleuraphis jamesii,484,0,19.8,16.25604,0.03843041,-1
9/6/2016,322, Pleuraphis jamesii,484,25,13.5,12.05928,0.03686968,-1
9/19/2016,322, Pleuraphis jamesii,484,30,0.9,8.177662,0.03434828,-1
10/3/2016,322, Pleuraphis jamesii,484,5,3.4,9.302517,0.03421541,-1
10/24/2016,322, Pleuraphis jamesii,484,0,0,4.611,0.03196506,-1
11/18/2016,322, Pleuraphis jamesii,484,0,9.5,4.205929,0.03112594,-1
11/30/2016,322, Pleuraphis jamesii,484,0,1.6,5.841202,0.03225406,-1
3/21/2017,322, Pleuraphis jamesii,484,0,16,9.450669,0.03440921,-1
4/4/2017,322, Pleuraphis jamesii,484,0,6.8,16.61771,0.03769868,-1
4/18/2017,322, Pleuraphis jamesii,484,0,10.5,15.49662,0.03745208,-1
5/3/2017,322, Pleuraphis jamesii,484,0,0,17.13204,0.03786447,-1
5/16/2017,322, Pleuraphis jamesii,484,0,9.1,21.0461,0.03957305,-1
5/30/2017,322, Pleuraphis jamesii,484,0,7.7,21.47917,0.0391889,-1
6/13/2017,322, Pleuraphis jamesii,484,0,0,18.89716,0.03743576,-1
6/27/2017,322, Pleuraphis jamesii,484,0,7.5,25.65615,0.04204982,-1
7/11/2017,322, Pleuraphis jamesii,484,0,0,27.59802,0.0429596,-1
7/27/2017,322, Pleuraphis jamesii,484,60,2.7,31.21898,0.04357352,-1
8/8/2017,322, Pleuraphis jamesii,484,60,13.7,32.9031,0.04298869,-1
8/23/2017,322, Pleuraphis jamesii,484,65,0,30.39193,0.04574952,-1
9/5/2017,322, Pleuraphis jamesii,484,20,0,29.10776,0.07117025,-1
9/19/2017,322, Pleuraphis jamesii,484,75,0,28.46731,0.05475769,-1
10/3/2017,322, Pleuraphis jamesii,484,60,14.4,29.45397,0.04881234,-1
10/23/2017,322, Pleuraphis jamesii,484,50,39.8,27.59584,0.04496261,-1
10/31/2017,322, Pleuraphis jamesii,484,5,4.9,18.82894,0.04253095,-1
11/15/2017,322, Pleuraphis jamesii,484,5,9,15.22777,0.04143795,-1
11/29/2017,322, Pleuraphis jamesii,484,0,0.8,16.24798,0.0414446,-1
12/13/2017,322, Pleuraphis jamesii,484,0,24.9,18.04375,0.04207511,-1
12/27/2017,322, Pleuraphis jamesii,484,0,2,13.94037,0.0397689,-1
1/11/2018,322, Pleuraphis jamesii,484,0,0,7.543788,0.03519642,-1
1/25/2018,322, Pleuraphis jamesii,484,0,0,4.729517,0.03342039,-1
2/8/2018,322, Pleuraphis jamesii,484,0,2.4,4.693446,0.0331452,-1
2/21/2018,322, Pleuraphis jamesii,484,0,0,5.857228,0.03407656,-1
3/8/2018,322, Pleuraphis jamesii,484,0,11.2,9.735757,0.03558561,-1
3/21/2018,322, Pleuraphis jamesii,484,0,4.1,7.193978,0.03467538,-1
3/21/2018,322, Pleuraphis jamesii,484,0,4.1,7.193978,0.03467538,-1
4/5/2018,322, Pleuraphis jamesii,484,0,1.4,9.308366,0.03535996,-1
4/19/2018,322, Pleuraphis jamesii,484,0,1.5,14.70358,0.03803556,-1
5/3/2018,322, Pleuraphis jamesii,484,0,15.1,14.10201,0.03784873,-1
5/16/2018,322, Pleuraphis jamesii,484,0,2.6,17.96717,0.03964924,-1
5/30/2018,322, Pleuraphis jamesii,484,0,6,19.81765,0.03982044,-1
6/12/2018,322, Pleuraphis jamesii,484,0,5.4,20.52192,0.03978221,-1
3/10/2016,322, Pleuraphis jamesii,486,0,5.4,16.80368,0.06371623,-1
3/23/2016,322, Pleuraphis jamesii,486,15,0.2,27.70952,0.04743115,-1
4/5/2016,322, Pleuraphis jamesii,486,20,4.2,30.9817,0.04678322,-1
4/18/2016,322, Pleuraphis jamesii,486,20,3.4,30.10981,0.0460217,-1
5/2/2016,322, Pleuraphis jamesii,486,25,17.5,31.95431,0.04552898,-1
5/16/2016,322, Pleuraphis jamesii,486,30,15.6,27.30026,0.04246166,-1
5/31/2016,322, Pleuraphis jamesii,486,20,0.1,26.97638,0.0452218,-1
6/13/2016,322, Pleuraphis jamesii,486,30,1.3,25.16439,0.04487352,-1
6/27/2016,322, Pleuraphis jamesii,486,20,0.7,23.68741,0.04426672,-1
7/11/2016,322, Pleuraphis jamesii,486,20,12.9,21.53001,0.041875,-1
7/25/2016,322, Pleuraphis jamesii,486,25,3,18.62909,0.03987013,-1
8/8/2016,322, Pleuraphis jamesii,486,10,30.5,16.97887,0.03862642,-1
8/22/2016,322, Pleuraphis jamesii,486,35,19.8,16.25604,0.03843041,-1
9/6/2016,322, Pleuraphis jamesii,486,35,13.5,12.05928,0.03686968,-1
9/19/2016,322, Pleuraphis jamesii,486,35,0.9,8.177662,0.03434828,-1
10/3/2016,322, Pleuraphis jamesii,486,45,3.4,9.302517,0.03421541,-1
10/24/2016,322, Pleuraphis jamesii,486,0,0,4.611,0.03196506,-1
11/18/2016,322, Pleuraphis jamesii,486,0,9.5,4.205929,0.03112594,-1
11/30/2016,322, Pleuraphis jamesii,486,0,1.6,5.841202,0.03225406,-1
3/21/2017,322, Pleuraphis jamesii,486,0,16,9.450669,0.03440921,-1
4/4/2017,322, Pleuraphis jamesii,486,0,6.8,16.61771,0.03769868,-1
4/18/2017,322, Pleuraphis jamesii,486,0,10.5,15.49662,0.03745208,-1
5/3/2017,322, Pleuraphis jamesii,486,0,0,17.13204,0.03786447,-1
5/16/2017,322, Pleuraphis jamesii,486,0,9.1,21.0461,0.03957305,-1
5/30/2017,322, Pleuraphis jamesii,486,0,7.7,21.47917,0.0391889,-1
6/13/2017,322, Pleuraphis jamesii,486,0,0,18.89716,0.03743576,-1
6/27/2017,322, Pleuraphis jamesii,486,0,7.5,25.65615,0.04204982,-1
7/11/2017,322, Pleuraphis jamesii,486,0,0,27.59802,0.0429596,-1
7/27/2017,322, Pleuraphis jamesii,486,65,2.7,31.21898,0.04357352,-1
8/8/2017,322, Pleuraphis jamesii,486,60,13.7,32.9031,0.04298869,-1
8/23/2017,322, Pleuraphis jamesii,486,80,0,30.39193,0.04574952,-1
9/5/2017,322, Pleuraphis jamesii,486,65,0,29.10776,0.07117025,-1
9/19/2017,322, Pleuraphis jamesii,486,60,0,28.46731,0.05475769,-1
10/3/2017,322, Pleuraphis jamesii,486,50,14.4,29.45397,0.04881234,-1
10/23/2017,322, Pleuraphis jamesii,486,45,39.8,27.59584,0.04496261,-1
10/31/2017,322, Pleuraphis jamesii,486,10,4.9,18.82894,0.04253095,-1
11/15/2017,322, Pleuraphis jamesii,486,5,9,15.22777,0.04143795,-1
11/29/2017,322, Pleuraphis jamesii,486,0,0.8,16.24798,0.0414446,-1
12/13/2017,322, Pleuraphis jamesii,486,0,24.9,18.04375,0.04207511,-1
12/27/2017,322, Pleuraphis jamesii,486,0,2,13.94037,0.0397689,-1
1/11/2018,322, Pleuraphis jamesii,486,0,0,7.543788,0.03519642,-1
1/25/2018,322, Pleuraphis jamesii,486,0,0,4.729517,0.03342039,-1
2/8/2018,322, Pleuraphis jamesii,486,0,2.4,4.693446,0.0331452,-1
2/21/2018,322, Pleuraphis jamesii,486,0,0,5.857228,0.03407656,-1
3/8/2018,322, Pleuraphis jamesii,486,0,11.2,9.735757,0.03558561,-1
3/21/2018,322, Pleuraphis jamesii,486,0,4.1,7.193978,0.03467538,-1
3/21/2018,322, Pleuraphis jamesii,486,0,4.1,7.193978,0.03467538,-1
4/5/2018,322, Pleuraphis jamesii,486,0,1.4,9.308366,0.03535996,-1
4/19/2018,322, Pleuraphis jamesii,486,0,1.5,14.70358,0.03803556,-1
5/3/2018,322, Pleuraphis jamesii,486,0,15.1,14.10201,0.03784873,-1
5/16/2018,322, Pleuraphis jamesii,486,0,2.6,17.96717,0.03964924,-1
5/30/2018,322, Pleuraphis jamesii,486,0,6,19.81765,0.03982044,-1
6/12/2018,322, Pleuraphis jamesii,486,0,5.4,20.52192,0.03978221,-1
3/10/2016,331, Achnatherum hymenoides,256,20,5.4,20.52192,0.03978221,-1
3/23/2016,331, Achnatherum hymenoides,256,65,0.2,28.12203,0.04884986,-1
4/5/2016,331, Achnatherum hymenoides,256,40,4.2,32.6904,0.04755096,-1
4/18/2016,331, Achnatherum hymenoides,256,65,3.4,34.1984,0.0452103,-1
5/2/2016,331, Achnatherum hymenoides,256,55,3.4,34.1984,0.0452103,-1
5/16/2016,331, Achnatherum hymenoides,256,90,17.5,31.20888,0.04182503,-1
5/31/2016,331, Achnatherum hymenoides,256,70,15.6,29.03708,0.04177084,-1
6/13/2016,331, Achnatherum hymenoides,256,65,0.1,26.89004,0.04031064,-1
6/27/2016,331, Achnatherum hymenoides,256,40,1.3,26.11051,0.03914734,-1
7/11/2016,331, Achnatherum hymenoides,256,65,0.7,23.75466,0.03720655,-1
7/25/2016,331, Achnatherum hymenoides,256,40,12.9,21.70248,0.03575166,-1
8/8/2016,331, Achnatherum hymenoides,256,5,3,18.88668,0.0342759,-1
8/22/2016,331, Achnatherum hymenoides,256,5,30.5,14.6322,0.03231257,-1
9/6/2016,331, Achnatherum hymenoides,256,5,19.8,10.09576,0.03036265,-1
9/19/2016,331, Achnatherum hymenoides,256,0,13.5,3.747458,0.02760708,-1
10/3/2016,331, Achnatherum hymenoides,256,0,0.9,3.639574,0.0282113,-1
10/24/2016,331, Achnatherum hymenoides,256,0,3.4,1.300652,0.02665965,-1
11/18/2016,331, Achnatherum hymenoides,256,0,0,4.476104,0.02855137,-1
11/30/2016,331, Achnatherum hymenoides,256,0,9.5,1.294928,0.02834438,-1
12/13/2016,331, Achnatherum hymenoides,256,0,1.6,7.837952,0.03262955,-1
1/6/2017,331, Achnatherum hymenoides,256,0,1.6,7.837952,0.03262955,-1
2/8/2017,331, Achnatherum hymenoides,256,0,9.4,8.704806,0.03585632,-1
2/22/2017,331, Achnatherum hymenoides,256,0,9.4,8.704806,0.03585632,-1
3/7/2017,331, Achnatherum hymenoides,256,0,0.1,8.286873,0.03885893,-1
3/21/2017,331, Achnatherum hymenoides,256,20,16,15.66091,0.04715711,-1
4/4/2017,331, Achnatherum hymenoides,256,30,6.8,11.98715,0.04788788,-1
4/18/2017,331, Achnatherum hymenoides,256,50,10.5,17.07969,0.05170554,-1
5/3/2017,331, Achnatherum hymenoides,256,45,0,17.23712,0.05088374,-1
5/16/2017,331, Achnatherum hymenoides,256,35,9.1,20.09158,0.05084275,-1
5/30/2017,331, Achnatherum hymenoides,256,40,7.7,21.97537,0.04883834,-1
6/13/2017,331, Achnatherum hymenoides,256,10,0,28.46037,0.05024736,-1
6/27/2017,331, Achnatherum hymenoides,256,10,7.5,30.49981,0.04831593,-1
7/11/2017,331, Achnatherum hymenoides,256,5,0,32.34413,0.04598732,-1
7/27/2017,331, Achnatherum hymenoides,256,0,2.7,31.42711,0.04208757,-1
8/8/2017,331, Achnatherum hymenoides,256,0,13.7,30.63338,0.04049865,-1
8/23/2017,331, Achnatherum hymenoides,256,0,0,30.88147,0.0401984,-1
9/5/2017,331, Achnatherum hymenoides,256,0,0,31.35401,0.0391533,-1
9/19/2017,331, Achnatherum hymenoides,256,0,0,31.87696,0.03762706,-1
10/3/2017,331, Achnatherum hymenoides,256,0,14.4,24.6236,0.03414414,-1
10/23/2017,331, Achnatherum hymenoides,256,20,39.8,21.3829,0.03655245,-1
10/31/2017,331, Achnatherum hymenoides,256,0,4.9,19.64429,0.03772266,-1
11/15/2017,331, Achnatherum hymenoides,256,0,9,15.25123,0.03634546,-1
11/29/2017,331, Achnatherum hymenoides,256,0,0.8,12.33724,0.03524406,-1
12/13/2017,331, Achnatherum hymenoides,256,0,24.9,7.983364,0.03217986,-1
12/27/2017,331, Achnatherum hymenoides,256,0,2,6.593203,0.03178675,-1
1/11/2018,331, Achnatherum hymenoides,256,0,2,6.593203,0.03178675,-1
1/25/2018,331, Achnatherum hymenoides,256,0,1.4,2.242044,0.02903566,-1
2/8/2018,331, Achnatherum hymenoides,256,0,0,1.321695,0.02816748,-1
2/21/2018,331, Achnatherum hymenoides,256,0,0,2.557577,0.02960725,-1
3/8/2018,331, Achnatherum hymenoides,256,0,2.4,1.827074,0.03085808,-1
